Sw H+ Iono H	South to North	T = 12:00:00	
Nightside		Dayside	
X[R]	Z[R]	X[R]	Z[R]
1.60E-07	-0.474902974	-6.22E-08	-0.411687014
7.04E-08	-0.474903262	1.21E-07	-0.411687512
2.94E-08	-0.474903394	-8.81E-08	-0.411687833
-5.83E-08	-0.474903653	-1.20E-07	-0.41168834
-3.65E-07	-0.474904455	8.53E-08	-0.411688666
3.08E-07	-0.474904907	3.60E-08	-0.411688774
3.08E-07	-0.474906705	5.78E-08	-0.411689005
-2.45E-07	-0.474907186	-4.00E-08	-0.411689167
-2.80E-07	-0.474908706	-6.62E-08	-0.411689428
2.23E-07	-0.474909139	4.56E-08	-0.411689614
2.33E-07	-0.474910465	1.87E-08	-0.411689674
-1.75E-07	-0.474910882	3.34E-08	-0.411689802
-7.83E-08	-0.474911194	-2.27E-08	-0.411689897
-1.07E-07	-0.474911725	-9.21E-09	-0.411689927
7.60E-08	-0.474911937	-3.71E-09	-0.411689939
1.11E-07	-0.474912473	7.41E-09	-0.411689967
-7.84E-08	-0.474912701	3.32E-07	-0.411690816
-3.27E-08	-0.474912848	-2.77E-07	-0.411691527
-5.48E-08	-0.474913097	-2.81E-07	-0.411692875
3.76E-08	-0.474913213	2.21E-07	-0.41169355
3.53E-07	-0.474914257	2.59E-07	-0.411694716
-2.92E-07	-0.474914731	-2.05E-07	-0.411695334
-3.01E-07	-0.47491646	-2.18E-07	-0.411696355
2.48E-07	-0.474916873	1.63E-07	-0.411696915
1.17E-07	-0.474917295	1.79E-07	-0.411697744
3.85E-07	-0.47491868	-1.37E-07	-0.41169819
-3.16E-07	-0.47491922	-1.73E-07	-0.411698945
-3.33E-07	-0.474921107	1.28E-07	-0.411699394
2.72E-07	-0.474921581	-2.27E-07	-0.411700407
2.72E-07	-0.47492317	1.76E-07	-0.411700967
-2.09E-07	-0.474923637	1.98E-07	-0.411701874
-9.55E-08	-0.474924001	-1.47E-07	-0.411702392
-1.23E-07	-0.47492463	-6.42E-08	-0.411702574
8.85E-08	-0.474924871	-9.24E-08	-0.411702957
1.25E-07	-0.474925482	6.52E-08	-0.411703211
-8.85E-08	-0.474925735	2.73E-08	-0.411703294
-3.72E-08	-0.4749259	4.52E-08	-0.411703473
-6.09E-08	-0.474926179	-3.11E-08	-0.4117036
4.20E-08	-0.474926308	-5.27E-08	-0.411703806
6.61E-08	-0.474926616	3.62E-08	-0.411703955
4.01E-07	-0.474927491	1.48E-08	-0.411704002
-3.25E-07	-0.474928071	2.68E-08	-0.411704105
-1.62E-07	-0.474928598	-1.82E-08	-0.411704182
-1.75E-07	-0.474929575	-3.32E-07	-0.411705091
1.30E-07	-0.474929894	2.76E-07	-0.41170581
1.64E-07	-0.474930741	3.37E-07	-0.411707301
-1.18E-07	-0.474931059	-2.70E-07	-0.411708085
-5.07E-08	-0.474931277	-3.02E-07	-0.41170947
-2.09E-08	-0.474931373	2.42E-07	-0.411710171
4.16E-08	-0.474931555	2.49E-07	-0.411711354
3.64E-07	-0.474932399	-1.88E-07	-0.411711984
-3.07E-07	-0.474932857	-2.77E-07	-0.411713125
-3.08E-07	-0.474934649	2.23E-07	-0.411713764
2.44E-07	-0.474935135	2.46E-07	-0.4117149
5.00E-07	-0.474937225	-1.98E-07	-0.411715468
9.84E-07	-0.474938493	-9.10E-08	-0.411715704
1.94E-06	-0.474941003	-1.25E-07	-0.411716232
4.36E-06	-0.474947336	9.08E-08	-0.411716565
7.56E-06	-0.474955708	-1.69E-07	-0.411717295
1.37E-05	-0.47497167	1.28E-07	-0.411717727
2.54E-05	-0.475002361	1.55E-07	-0.411718414
5.07E-05	-0.475068655	-1.13E-07	-0.411718826
8.57E-05	-0.47516026	-2.85E-07	-0.411719819
0.000152197	-0.475334183	2.32E-07	-0.411720461
0.000299549	-0.475719771	2.48E-07	-0.411721622
0.000491457	-0.47622195	-1.92E-07	-0.411722234
0.000854339	-0.47717153	-2.36E-07	-0.411723273
0.001664774	-0.479292255	1.84E-07	-0.411723848
0.002698984	-0.481998549	2.03E-07	-0.411724785
0.004651855	-0.487108771	-1.51E-07	-0.411725312
0.008009948	-0.495896141	-6.63E-08	-0.411725498
0.012759044	-0.513927399	-9.41E-08	-0.411725891
0.01734881	-0.535951445	6.66E-08	-0.411726149
0.020798259	-0.560034049	1.01E-07	-0.411726559
0.023750212	-0.586124146	-7.04E-08	-0.411726838
0.026277939	-0.614848843	-2.93E-08	-0.411726929
0.028248671	-0.645121119	-1.19E-08	-0.411726967
0.029935014	-0.674371202	2.38E-08	-0.411727057
0.03183389	-0.703301174	3.85E-07	-0.411728004
0.033919137	-0.731975139	-3.23E-07	-0.411728824
0.035954969	-0.760867062	-3.26E-07	-0.411730391
0.037870919	-0.790459967	2.72E-07	-0.411731096
0.03988682	-0.819796981	1.30E-07	-0.411731408
0.042101617	-0.84894798	3.82E-07	-0.411732695
0.044304853	-0.877994562	-3.13E-07	-0.411733551
0.046473261	-0.907782365	-3.32E-07	-0.411735109
0.048691048	-0.937414535	2.71E-07	-0.411735857
0.050324098	-0.957979759	2.71E-07	-0.411737162
0.051453337	-0.971850289	-2.08E-07	-0.411737838
0.05220538	-0.981170801	-9.47E-08	-0.411738087
0.052706227	-0.987419099	-1.22E-07	-0.411738616
0.053039839	-0.991600642	8.80E-08	-0.411738945
0.053262099	-0.994395646	1.25E-07	-0.411739465
0.053410201	-0.99626229	-8.82E-08	-0.411739807
0.053508901	-0.997508207	-3.70E-08	-0.41173992
0.053574686	-0.998339485	-6.08E-08	-0.41174016
0.053618535	-0.998893968	4.19E-08	-0.411740331
0.053647765	-0.999263756	1.72E-08	-0.411740386
0.05366725	-0.999510341	3.07E-08	-0.411740504
0.053680239	-0.999674757	-2.09E-08	-0.411740591
0.053688899	-0.999784379	-8.46E-09	-0.411740619
0.053694671	-0.999857466	-1.58E-08	-0.411740679
0.05369852	-0.999906193	1.07E-08	-0.411740724
0.053701085	-0.999938679	2.00E-08	-0.4117408
0.053702796	-0.999960336	-1.35E-08	-0.411740857
0.053703936	-0.999974775	-3.81E-07	-0.411741885
0.053704696	-0.999984401	3.18E-07	-0.411742709
0.053705203	-0.999990818	3.24E-07	-0.411744258
0.053705541	-0.999995096	-2.68E-07	-0.411744968
0.053705766	-0.999997948	-1.27E-07	-0.411745279
0.053705937	-1.00000015	-1.63E-07	-0.411745988
0.053706066	-1.000001751	1.21E-07	-0.411746416
0.053708469	-1.000032173	-2.17E-07	-0.411747376
0.053718078	-1.000153847	1.67E-07	-0.411747914
0.053737294	-1.000397159	1.91E-07	-0.411748782
0.053814112	-1.001369561	-1.41E-07	-0.411749284
0.054120597	-1.005245445	-6.15E-08	-0.411749459
0.056502639	-1.035147988	-8.93E-08	-0.411749828
0.058941492	-1.064935051	6.29E-08	-0.411750074
0.061420504	-1.09460664	2.93E-07	-0.411750979
0.063905214	-1.124137136	-2.41E-07	-0.411751627
0.066464438	-1.154118324	-2.52E-07	-0.41175282
0.069080248	-1.184053937	1.96E-07	-0.411753435
0.07170304	-1.213904705	2.37E-07	-0.411754488
0.074318097	-1.243637024	-1.86E-07	-0.411755061
0.077024275	-1.273635077	-3.01E-07	-0.411756258
0.079803422	-1.303681109	2.34E-07	-0.411756992
0.082556366	-1.333666378	2.35E-07	-0.411758123
0.085287781	-1.363551991	-1.86E-07	-0.411758677
0.088122785	-1.393584015	-3.70E-07	-0.411760056
0.091040882	-1.423718282	3.00E-07	-0.411760897
0.09395223	-1.453797674	3.25E-07	-0.41176241
0.096837249	-1.483804844	-2.63E-07	-0.41176315
0.099790949	-1.513877022	-2.65E-07	-0.411764425
0.102833723	-1.544082745	2.02E-07	-0.411765092
0.105884901	-1.574238436	2.11E-07	-0.41176609
0.108916319	-1.604337811	-1.64E-07	-0.411766605
0.111994725	-1.634451332	-4.03E-07	-0.411768021
0.115152138	-1.66471565	3.28E-07	-0.411768929
0.118327958	-1.694934504	3.51E-07	-0.411770573
0.121515695	-1.725102924	-2.86E-07	-0.411771369
0.124725723	-1.755256649	-2.87E-07	-0.41177275
0.127981645	-1.78555953	2.19E-07	-0.411773467
0.131265495	-1.815818758	2.27E-07	-0.411774545
0.134580855	-1.846031029	-1.77E-07	-0.411775096
0.137909104	-1.876213424	-2.12E-07	-0.411776042
0.141261391	-1.906561709	1.67E-07	-0.411776553
0.14464149	-1.93686585	1.80E-07	-0.411777391
0.147004524	-1.957770369	-1.34E-07	-0.411777856
0.148604048	-1.971782366	-1.69E-07	-0.411778594
0.14967913	-1.981160042	1.22E-07	-0.411779045
0.150397007	-1.987428403	5.23E-08	-0.411779199
0.150875407	-1.991614628	8.02E-08	-0.411779524
0.151194252	-1.994408736	-5.59E-08	-0.411779747
0.151406775	-1.99627295	-2.32E-08	-0.411779819
0.151548438	-1.997516418	-3.98E-08	-0.411779974
0.151642871	-1.99834569	2.72E-08	-0.411780087
0.151705823	-1.998898669	4.75E-08	-0.411780271
0.15174779	-1.99926738	-3.24E-08	-0.411780405
0.151775766	-1.999513214	-5.44E-08	-0.411780619
0.151794417	-1.999677114	3.77E-08	-0.411780771
0.151806851	-1.999786386	-7.46E-08	-0.411781067
0.15181514	-1.999859236	-4.12E-07	-0.41178195
0.151820666	-1.999907804	3.49E-07	-0.411782807
0.15182435	-1.999940183	3.49E-07	-0.411784488
0.151826806	-1.999961769	-2.77E-07	-0.411785309
0.151828443	-1.99997616	-3.16E-07	-0.411786746
0.151829535	-1.999985754	2.52E-07	-0.411787486
0.151830262	-1.99999215	2.62E-07	-0.411788726
0.151830747	-1.999996414	-1.97E-07	-0.411789393
0.151831071	-1.999999257	-3.06E-07	-0.411790629
0.151831286	-2.000001152	2.47E-07	-0.411791333
0.151831502	-2.000003047	4.14E-07	-0.411792961
0.151831933	-2.000006838	-3.35E-07	-0.41179391
0.151838833	-2.000067479	-3.66E-07	-0.411795606
0.152059327	-2.002005579	2.95E-07	-0.411796445
0.152937659	-2.009727514	3.40E-07	-0.411797987
0.154683848	-2.025087097	-2.63E-07	-0.411798827
0.158159587	-2.055434271	-2.66E-07	-0.411800103
0.161692184	-2.085739772	2.09E-07	-0.411800741
0.165252714	-2.116022266	2.45E-07	-0.411801845
0.168821685	-2.146384792	-1.94E-07	-0.411802429
0.172408165	-2.176768075	-2.06E-07	-0.411803395
0.176033984	-2.207112563	1.54E-07	-0.411803924
0.179691285	-2.237433158	6.86E-08	-0.411804114
0.183366869	-2.267805201	2.94E-07	-0.411805035
0.187072306	-2.29821201	-2.33E-07	-0.411805733
0.190801126	-2.328593057	-2.47E-07	-0.411806892
0.194547718	-2.358945323	1.85E-07	-0.411807524
0.198325546	-2.38932403	2.02E-07	-0.411808461
0.202150842	-2.419741968	-1.55E-07	-0.411808965
0.205996304	-2.450142149	-1.95E-07	-0.411809816
0.209850998	-2.480512574	1.51E-07	-0.411810294
0.213746398	-2.510892479	2.77E-07	-0.411811351
0.217697081	-2.541323606	-2.16E-07	-0.411812024
0.221672878	-2.571735923	-3.63E-07	-0.411813451
0.225654119	-2.602125243	2.83E-07	-0.411814336
0.229669349	-2.632509838	2.90E-07	-0.41181572
0.233739253	-2.662960769	-2.31E-07	-0.411816401
0.237830422	-2.693393092	-2.62E-07	-0.411817597
0.241933741	-2.723804396	2.09E-07	-0.41181821
0.246059264	-2.754203984	2.17E-07	-0.411819239
0.250220967	-2.784668027	-1.64E-07	-0.411819791
0.254402659	-2.815106775	-7.33E-08	-0.41181999
0.258605348	-2.845524531	-9.91E-08	-0.411820411
0.262822023	-2.87592828	7.08E-08	-0.411820681
0.267059929	-2.90640054	1.03E-07	-0.411821107
0.271318648	-2.936851168	-7.28E-08	-0.411821392
0.274269057	-2.9578088	-3.04E-08	-0.411821486
0.27625239	-2.971830747	-5.08E-08	-0.411821686
0.277580496	-2.981202568	3.49E-08	-0.411821829
0.27846716	-2.987461011	3.23E-07	-0.41182275
0.279058709	-2.991638022	-2.67E-07	-0.411823453
0.279453271	-2.994424808	-2.76E-07	-0.411824764
0.2797164	-2.996283608	2.15E-07	-0.411825432
0.279891858	-2.99752323	2.57E-07	-0.41182658
0.280008847	-2.998349831	-2.02E-07	-0.411827197
0.280086848	-2.998900982	-3.14E-07	-0.411828464
0.280138852	-2.999268453	2.44E-07	-0.41182923
0.280173522	-2.999513451	2.45E-07	-0.411830408
0.280196637	-2.99967679	-1.94E-07	-0.411830987
0.280212047	-2.999785685	-2.23E-07	-0.411831997
0.28022232	-2.999858284	1.77E-07	-0.411832522
0.280229169	-2.999906684	1.85E-07	-0.411833397
0.280233735	-2.999938951	-1.39E-07	-0.41183387
0.280236779	-2.999960462	-1.70E-07	-0.411834624
0.280238809	-2.999974803	1.24E-07	-0.411835077
0.280240162	-2.999984364	3.20E-07	-0.411836188
0.280241064	-2.999990737	-2.61E-07	-0.411836907
0.280241665	-2.999994987	-3.89E-07	-0.4118385
0.280242066	-2.999997819	3.13E-07	-0.411839395
0.280242484	-3.000000292	3.45E-07	-0.411840988
0.2802426	-3.000001596	-2.78E-07	-0.411841782
0.280243135	-3.000005374	-2.83E-07	-0.411843135
0.280244204	-3.000012928	2.15E-07	-0.411843849
0.28024848	-3.000043144	3.04E-07	-0.411845118
0.280282683	-3.000284849	-2.45E-07	-0.411845819
0.280351084	-3.000768204	-2.70E-07	-0.411847066
0.280487861	-3.001734696	2.17E-07	-0.41184769
0.280761316	-3.003666799	9.97E-08	-0.411847949
0.281307827	-3.007527469	1.37E-07	-0.411848529
0.283483047	-3.022884098	-9.96E-08	-0.411848895
0.287814552	-3.053350331	1.86E-07	-0.411849697
0.292177453	-3.083794734	-1.40E-07	-0.411850171
0.296560847	-3.114228771	-1.70E-07	-0.411850927
0.300955808	-3.144693525	1.24E-07	-0.41185138
0.305367961	-3.175169971	5.35E-08	-0.411851535
0.309800301	-3.205628735	8.05E-08	-0.411851864
0.314249756	-3.236073647	-5.64E-08	-0.411852087
0.318717859	-3.266538691	-3.03E-07	-0.411853006
0.323211763	-3.297020103	2.50E-07	-0.411853674
0.327716356	-3.327492895	3.33E-07	-0.411855097
0.332226967	-3.357947872	-2.67E-07	-0.411855868
0.336762002	-3.388413771	-2.97E-07	-0.411857235
0.341325644	-3.41890224	2.38E-07	-0.411857921
0.345900897	-3.449381433	2.44E-07	-0.411859086
0.350477786	-3.479847573	-1.85E-07	-0.411859703
0.355073711	-3.510314845	-8.32E-08	-0.411859927
0.359698487	-3.540810801	-3.51E-08	-0.411860033
0.364335024	-3.571295661	-5.91E-08	-0.411860266
0.368979331	-3.601768084	4.10E-08	-0.411860431
0.373636506	-3.632239539	-8.11E-08	-0.411860753
0.378312981	-3.662739404	5.73E-08	-0.411860975
0.383001518	-3.693226016	2.37E-08	-0.41186105
0.3877028	-3.723699919	-4.71E-08	-0.411861233
0.392411103	-3.754172901	-3.91E-07	-0.411862133
0.397128988	-3.784679682	3.29E-07	-0.411862956
0.401859277	-3.815172675	3.31E-07	-0.411864549
0.406607425	-3.845653221	-2.62E-07	-0.411865333
0.411361192	-3.876126996	-3.02E-07	-0.4118667
0.416099828	-3.906551721	2.40E-07	-0.411867412
0.420833451	-3.936957478	2.51E-07	-0.411868599
0.424093366	-3.957881661	-1.89E-07	-0.411869241
0.42627341	-3.971882082	-2.05E-07	-0.411870196
0.42772813	-3.981237833	1.58E-07	-0.411870705
0.428698543	-3.987484999	1.97E-07	-0.411871569
0.429345751	-3.991654269	-1.53E-07	-0.411872051
0.429777341	-3.994435794	-2.76E-07	-0.411873109
0.430065119	-3.996291042	2.15E-07	-0.411873778
0.430256995	-3.997528275	2.36E-07	-0.41187487
0.430384922	-3.998353275	-1.76E-07	-0.411875483
0.430470212	-3.998903354	-1.98E-07	-0.411876389
0.430527074	-3.999270109	1.51E-07	-0.411876887
0.430564982	-3.999514628	1.93E-07	-0.411877726
0.430590255	-3.999677648	-1.49E-07	-0.411878205
0.430607104	-3.999786331	-1.70E-07	-0.411878978
0.430618336	-3.999858788	1.25E-07	-0.411879423
0.430625825	-3.999907093	2.65E-07	-0.411880394
0.430630817	-3.999939296	-2.15E-07	-0.411880994
0.430634145	-3.999960765	-3.34E-07	-0.411882345
0.430636364	-3.999975078	2.70E-07	-0.411883113
0.430637843	-3.99998462	2.96E-07	-0.411884484
0.430638829	-3.999990982	-2.39E-07	-0.411885165
0.430639487	-3.999995222	-2.43E-07	-0.411886327
0.430639925	-3.99999805	1.84E-07	-0.41188694
0.430640188	-4.000000066	2.59E-07	-0.411888024
0.430640802	-4.000003704	-2.08E-07	-0.411888622
0.430643139	-4.000018783	-3.59E-07	-0.411890023
0.430647814	-4.00004894	2.91E-07	-0.411890844
0.430685213	-4.000290181	3.17E-07	-0.411892316
0.430834799	-4.001254929	-2.56E-07	-0.411893042
0.431133987	-4.00318384	-2.60E-07	-0.411894287
0.432330033	-4.010885568	1.97E-07	-0.41189494
0.434723214	-4.026250797	2.07E-07	-0.411895917
0.439513787	-4.05682405	-1.61E-07	-0.411896423
0.449035648	-4.117343222	-4.02E-07	-0.411897831
0.45855111	-4.177815039	3.28E-07	-0.411898737
0.468077796	-4.238222375	3.51E-07	-0.411900379
0.47767749	-4.298645823	-2.85E-07	-0.411901172
0.487324653	-4.359046549	-3.04E-07	-0.411902597
0.496966947	-4.419389345	2.34E-07	-0.411903349
0.50659617	-4.479652422	2.38E-07	-0.411904488
0.51622698	-4.540056391	-1.87E-07	-0.411905061
0.525853751	-4.600505398	-4.17E-07	-0.411906564
0.535486737	-4.660898567	3.39E-07	-0.411907506
0.545110679	-4.72124401	3.64E-07	-0.411909207
0.554696217	-4.78170516	-2.96E-07	-0.411910035
0.564237622	-4.842239258	-3.22E-07	-0.411911529
0.573777604	-4.902712203	2.48E-07	-0.411912325
0.583298287	-4.963159356	2.52E-07	-0.411913531
0.592756221	-5.02366726	-1.98E-07	-0.411914137
0.602162415	-5.084286316	-2.33E-07	-0.411915183
0.611532788	-5.144855006	1.84E-07	-0.411915738
0.620850996	-5.205404844	2.72E-07	-0.411916855
0.630084306	-5.265974903	-2.11E-07	-0.41191752
0.639271868	-5.326672791	-2.35E-07	-0.411918602
0.648380346	-5.387356036	1.74E-07	-0.411919214
0.657378217	-5.448011328	1.99E-07	-0.411920118
0.666275989	-5.508659246	-1.51E-07	-0.411920619
0.67512437	-5.569448798	-1.95E-07	-0.411921461
0.683871263	-5.630237584	1.49E-07	-0.411921945
0.692454086	-5.691013839	3.04E-07	-0.41192307
0.700892762	-5.751755889	-2.38E-07	-0.411923804
0.709252963	-5.812658959	-1.11E-07	-0.411924083
0.717482394	-5.873560481	-2.79E-07	-0.411925058
0.723048804	-5.915502311	2.19E-07	-0.411925728
0.726725942	-5.943576906	2.37E-07	-0.41192683
0.729161388	-5.962345076	-1.77E-07	-0.41192744
0.730777614	-5.974880622	-3.12E-07	-0.411928647
0.731851846	-5.983248117	2.53E-07	-0.411929361
0.732566876	-5.988831016	2.75E-07	-0.411930639
0.733043243	-5.992555044	-2.23E-07	-0.411931269
0.733360677	-5.995038664	-1.03E-07	-0.411931534
0.733572235	-5.996694827	-1.40E-07	-0.411932127
0.733713245	-5.997799121	1.02E-07	-0.411932498
0.733807239	-5.998535399	-1.89E-07	-0.411933316
0.733869896	-5.999026288	1.43E-07	-0.411933795
0.733911665	-5.999353564	1.72E-07	-0.41193456
0.73393951	-5.999571755	-1.25E-07	-0.411935015
0.733958072	-5.999717219	-3.09E-07	-0.4119361
0.733970447	-5.999814196	2.52E-07	-0.411936795
0.733978697	-5.999878848	3.78E-07	-0.41193834
0.733984197	-5.99992195	-3.05E-07	-0.41193921
0.733987863	-5.999950685	-3.35E-07	-0.41194076
0.733990308	-5.999969841	2.70E-07	-0.411941532
0.733991937	-5.999982612	2.75E-07	-0.411942848
0.733993024	-5.999991126	-2.09E-07	-0.411943542
0.733993748	-5.999996802	-2.20E-07	-0.41194458
0.733994231	-6.000000586	1.71E-07	-0.411945119
0.733994714	-6.00000437	4.36E-07	-0.411946637
0.733996645	-6.000019506	-3.56E-07	-0.411947617
0.734012095	-6.000140591	-3.80E-07	-0.411949395
0.734042993	-6.000382754	3.09E-07	-0.411950254
0.734104781	-6.00086705	3.10E-07	-0.411951747
0.734228327	-6.001835527	-2.37E-07	-0.411952521
0.734475298	-6.003772018	-2.45E-07	-0.411953686
0.73496875	-6.007643141	1.91E-07	-0.41195428
0.735953591	-6.015377963	4.54E-07	-0.411955892
0.737912548	-6.030818752	8.91E-07	-0.411957035
0.745543966	-6.091847228	1.96E-06	-0.411959824
0.752984871	-6.152863145	3.38E-06	-0.411963555
0.760215784	-6.213863978	6.10E-06	-0.411970666
0.767218312	-6.274934051	1.21E-05	-0.411986323
0.773996534	-6.33608748	2.00E-05	-0.412007071
0.780553162	-6.397235301	3.50E-05	-0.412046351
0.786870791	-6.458376777	6.37E-05	-0.412121372
0.792910462	-6.519584803	0.000118906	-0.412265852
0.798663707	-6.580884591	0.00022599	-0.412546066
0.804148544	-6.642173787	0.000434868	-0.413092654
0.809351666	-6.703463468	0.000844156	-0.414163669
0.814226362	-6.764803052	0.001649008	-0.416269784
0.818758343	-6.826244569	0.003236181	-0.420423056
0.822968239	-6.887668945	0.00637309	-0.428631639
0.826846114	-6.949097928	0.012583993	-0.44488417
0.830340699	-7.010558536	0.020739194	-0.466224489
0.833439915	-7.072120937	0.02853539	-0.486625373
0.836160558	-7.133665748	0.035973693	-0.507134253
0.838488007	-7.195210463	0.044479044	-0.533713267
0.840373508	-7.256769576	0.051395338	-0.560585024
0.84180663	-7.318422921	0.057435002	-0.589051203
0.84280106	-7.380055687	0.062703097	-0.619471061
0.843338441	-7.441677402	0.067260508	-0.649084235
0.843372484	-7.503295497	0.071844967	-0.678007001
0.842890432	-7.564994929	0.076418785	-0.7067882
0.84190707	-7.626663215	0.080886123	-0.735201979
0.840404263	-7.688304145	0.085601467	-0.763848258
0.838335018	-7.749921054	0.090673212	-0.793040379
0.835625387	-7.811401322	0.095811306	-0.822100657
0.832218015	-7.872801178	0.100793308	-0.850983544
0.829453106	-7.915036018	0.105854008	-0.879702717
0.827400516	-7.943289725	0.111291249	-0.909076623
0.825932288	-7.962165508	0.116840743	-0.938320113
0.824907533	-7.9747666	0.12072811	-0.958610822
0.824203544	-7.98317496	0.123367236	-0.972280851
0.823724844	-7.988783917	0.125149929	-0.981462424
0.823401508	-7.992524721	0.12634787	-0.987612897
0.823184072	-7.995019256	0.127150675	-0.991729118
0.823038276	-7.996682575	0.1276878	-0.994480529
0.822940706	-7.997791586	0.128046756	-0.996318092
0.822875492	-7.998530985	0.128286285	-0.997544839
0.822831943	-7.999023943	0.128445852	-0.998363414
0.822802877	-7.999352593	0.128552121	-0.99890943
0.822783485	-7.999571699	0.128622919	-0.999273575
0.822770551	-7.999717771	0.128670096	-0.999516397
0.822761925	-7.999815154	0.128701537	-0.999678305
0.822756173	-7.999880076	0.128722494	-0.999786255
0.822752338	-7.999923358	0.128736463	-0.999858228
0.822749781	-7.999952213	0.128745775	-0.999906211
0.822748076	-7.999971449	0.128751982	-0.999938202
0.822746939	-7.999984273	0.12875612	-0.999959529
0.822746181	-7.999992823	0.128758879	-0.999973747
0.822745676	-7.999998523	0.128760718	-0.999983226
0.82274534	-8.000002322	0.128761944	-0.999989546
0.822744666	-8.000009922	0.128762762	-0.999993759
0.822743319	-8.000025121	0.128763307	-0.999996567
0.822740624	-8.000055519	0.12876367	-0.99999844
0.822735235	-8.000116316	0.128764033	-1.000000312
0.822724455	-8.000237907	0.12876476	-1.000004057
0.822702891	-8.000481084	0.128766213	-1.000011547
0.822616566	-8.001453679	0.128769119	-1.000026526
0.822443579	-8.003398547	0.128774931	-1.000056484
0.821045082	-8.018923568	0.128798176	-1.000176303
0.808922318	-8.140888872	0.128891106	-1.000655382
0.794604308	-8.262618953	0.129076806	-1.001613011
0.777898505	-8.383957421	0.129816582	-1.005430363
0.758693093	-8.504861286	0.131291038	-1.013024711
0.736857967	-8.625526666	0.134228681	-1.028048012
0.712340968	-8.745629596	0.14004945	-1.057356727
0.685031028	-8.865050943	0.145979916	-1.086517207
0.654698981	-8.983778972	0.151971526	-1.11558661
0.621229109	-9.102170001	0.158020216	-1.144950854
0.584964669	-9.219749084	0.164119428	-1.174390274
0.545903677	-9.336439263	0.170354198	-1.203671721
0.503895305	-9.452141353	0.176687009	-1.232911755
0.458944239	-9.566850959	0.183053686	-1.262226176
0.411201186	-9.680623847	0.189537166	-1.291717529
0.360739722	-9.7932606	0.196087694	-1.321149952
0.307530238	-9.904633907	0.202674643	-1.350488016
0.251606491	-10.0147168	0.209332299	-1.379777523
0.193166768	-10.12370851	0.216180982	-1.409283672
0.132479829	-10.23157783	0.223122647	-1.438752328
0.089486461	-10.30499844	0.230068863	-1.468156864
0.060179273	-10.35370898	0.237047192	-1.497466709
0.040351635	-10.38606992	0.244181746	-1.526970358
0.027003771	-10.40759146	0.251417905	-1.556445746
0.018047456	-10.42191517	0.25870602	-1.585824662
0.012050859	-10.43145343	0.266040801	-1.615138969
0.00804168	-10.43780738	0.273439953	-1.644601962
0.005363801	-10.44204116	0.280888304	-1.674074577
0.003576284	-10.44486269	0.28842997	-1.703468609
0.002383599	-10.44674328	0.296042936	-1.732832344
0.001588027	-10.44799681	0.303702496	-1.762236063
0.001057448	-10.44883241	0.311444679	-1.791712564
0.000703639	-10.44938944	0.319250833	-1.821146769
0.000467728	-10.44976077	0.327102374	-1.850528969
0.000310436	-10.45000832	0.335013271	-1.879881253
0.000205567	-10.45017335	0.343053472	-1.909331668
0.000135651	-10.45028337	0.351172192	-1.938756773
8.90E-05	-10.45035671	0.356794129	-1.9590463
5.80E-05	-10.45040561	0.360573001	-1.972641506
3.72E-05	-10.45043821	0.363106693	-1.981736701
2.34E-05	-10.45045994	0.364802462	-1.987814611
1.42E-05	-10.45047443	0.365936164	-1.991872914
8.09E-06	-10.45048408	0.366693715	-1.99458119
4.00E-06	-10.45049052	0.367199679	-1.996387966
-9.71E-08	-10.45049696	0.367537406	-1.997593045
-8.28E-06	-10.45050984	0.367762743	-1.998396682
-2.47E-05	-10.4505356	0.367913051	-1.998932551
-5.74E-05	-10.45058711	0.368013293	-1.999289847
-0.000122873	-10.45069013	0.368080138	-1.999528066
-0.000646772	-10.45151417	0.368124708	-1.999686889
-0.001694939	-10.45316184	0.368154425	-1.999792775
-0.010092608	-10.46631435	0.368174238	-1.999863368
-0.026980028	-10.49251251	0.368187447	-1.99991043
-0.095245497	-10.59573849	0.368196253	-1.999941806
-0.165353765	-10.69772066	0.368202124	-1.999962723
-0.237372655	-10.79845731	0.368206038	-1.999976668
-0.311369179	-10.89799941	0.368208648	-1.999985964
-0.387246628	-10.99617809	0.368210387	-1.999992162
-0.464587533	-11.09290671	0.368211547	-1.999996294
-0.543490783	-11.1886636	0.36821232	-1.999999049
-0.623741961	-11.28299609	0.368212836	-2.000000885
-0.705634517	-11.37615077	0.368213351	-2.000002721
-0.789180447	-11.46811612	0.368217475	-2.000017412
-0.873752184	-11.55849392	0.368225722	-2.000046794
-0.959722641	-11.64805042	0.368242217	-2.000105555
